step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
45,X11X12,0.0,10157257606.978537,10157257606.978537,5.0
46,X11X12,0.0,10157257606.978537,10157257606.978537,5.0
47,X11X12,0.007852644673964505,10157257606.978537,10237018941.828062,5.0
48,X11X12,0.0,10237018941.828062,10237018941.828062,5.0
49,X11X12,0.002336578979834248,10237018941.828062,10260938545.103703,5.0
50,X11X12,0.0,10260938545.103703,10260938545.103703,5.0
51,X11X12,0.0,10260938545.103703,10260938545.103703,5.0
52,X11X12,0.0,10260938545.103703,10260938545.103703,5.0
53,X11X12,0.0,10260938545.103703,10260938545.103703,5.0
54,X11X12,0.0016009263629190142,10260938545.103703,10277365552.12885,5.0
55,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
56,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
57,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
58,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
59,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
60,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
61,X11X12,0.0,10277365552.12885,10277365552.12885,5.0
62,X11X12,0.001878365617149872,10277365552.12885,10296670202.21685,5.0
63,X11X12,0.004630017970687709,10296670202.21685,10344343970.291359,5.0
64,X11X12,0.0,10344343970.291359,10344343970.291359,5.0
65,X11X12,0.018000946828879275,10344343970.291359,10530551956.080212,5.0
66,X11X12,0.0,10530551956.080212,10530551956.080212,5.0
67,X11X12,8.213924366411556e-05,10530551956.080212,10531416927.65325,5.0
68,X11X12,0.0,10531416927.65325,10531416927.65325,5.0
69,X11X12,0.005197312062586377,10531416927.65325,10586151987.887468,5.0
70,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
71,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
72,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
73,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
74,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
75,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
76,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
77,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
78,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
79,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
80,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
81,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
82,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
83,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
84,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
85,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
86,X11X12,0.0,10586151987.887468,10586151987.887468,5.0
87,X11X12,0.0060504234755852475,10586151987.887468,10650202690.391096,5.0
88,X11X12,0.0,10650202690.391096,10650202690.391096,5.0
89,X11X12,0.0,10650202690.391096,10650202690.391096,5.0
90,X11X12,0.0,10650202690.391096,10650202690.391096,5.0
91,X11X12,0.0010524180142063935,10650202690.391096,10661411155.557413,5.0
92,X11X12,0.005429411541141183,10661411155.557413,10719296344.330248,5.0
93,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
94,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
95,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
96,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
97,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
98,X11X12,0.0,10719296344.330248,10719296344.330248,5.0
99,X11X12,0.008226641210905158,10719296344.330248,10807480149.38842,5.0
100,X11X12,0.0,10807480149.38842,10807480149.38842,5.0
